,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
42887,41285.0,-12.83575958,6.574615429,-12.78846248,8.786256839,-10.72312092,-2.813535856,-14.24884653,7.960520822,-7.718750649,-13.07406817,5.975130667,-12.37537465,1.472205119,-11.47069251,0.993143254,-10.97380462,-21.0476299,-7.990783284,3.331039029,-0.61729615,2.67949007,-0.047335106,-0.836982346,0.625349328,0.125864938,0.177623612,-0.817680256,-0.521029796,37.32,1
94781,65028.0,-1.466649664,0.557732128,2.147897096,-0.110406214,-0.108707896,2.169532484,-0.652494726,1.404369249,-0.116697522,-0.872293556,1.594530319,1.138083622,-0.430512429,0.16080587,0.450571136,-0.908876467,1.0255738,-1.419439883,-1.090953536,-0.021815498,0.148146834,0.564459854,-0.014766779,-0.986535038,-0.089692305,0.479835191,0.231958664,0.033896318,35.9,0
145348,86853.0,1.977068424,0.246334724,-1.591468524,1.399868322,0.524733222,-1.106618747,0.775826328,-0.506554633,-0.014083874,0.204166466,-0.732363642,1.072398741,1.146188857,0.260473375,-0.669354041,-0.801726382,-0.206075595,-0.827344478,-0.241846085,-0.156355741,0.082600644,0.474942196,-0.042696327,0.032186589,0.495583476,-0.497084291,-0.010621532,-0.054261747,35.84,0
227523,145109.0,2.02414731,-0.103973036,-1.17998231,0.215839407,0.138617983,-0.604239523,0.095702084,-0.166458194,0.237886877,0.219297423,0.786741376,1.265032552,0.458831861,0.374553796,-0.635026417,0.109179001,-0.625994862,-0.4071007,0.483076637,-0.171372476,-0.245316723,-0.591376429,0.284305214,-0.383625106,-0.287205287,0.202005466,-0.069991112,-0.072207772,6.88,0
234632,148053.0,1.261324237,2.726800289,-5.435018912,5.342759009,1.447043018,-1.442584085,-0.898701854,0.123061978,-2.748495905,-3.202436122,1.991360635,-3.986416216,0.577206842,-8.485794506,-0.794782275,-0.666134267,-1.372629384,-0.104312956,-1.466910553,0.313331635,0.209086136,-0.425937611,-0.154439526,-0.018819504,0.632233951,0.192921615,0.468180887,0.280486471,1.59,1
112785,72804.0,-0.311657112,0.583402959,-0.209861167,-1.19920791,2.804925393,3.323209829,0.796799731,0.538353877,-0.747593735,-0.264405053,-0.186932508,-0.450214751,-0.169774584,0.277410195,0.795577147,0.124090816,-0.863861138,0.143568549,0.455020311,0.246493161,-0.04285234,-0.184477646,-0.210613302,1.030052809,0.176611913,0.304104864,-0.129523694,-0.120691378,47.97,0
43160,41397.0,-14.97034565,8.40142101,-16.86723849,8.252334306,-13.56513049,-2.782437559,-14.26373535,9.643419146,-7.701498684,-14.22669806,5.610998797,-11.79397883,1.59838653,-11.60697038,-0.044180444,-9.286954737,-19.89972642,-7.518050849,1.243517499,-1.614660056,2.714044802,-0.101355311,-0.439665974,0.519513861,0.789327982,0.064357427,-1.621385686,-1.104819209,273.01,1
113084,72924.0,1.26808073,-0.066971574,0.384453416,-0.685747837,-0.806056264,-1.406722564,0.067144595,-0.289004881,1.267733818,-1.067073391,0.032405293,1.198982696,0.379409047,0.094712064,0.797877405,-0.994541003,0.143496929,-0.494727199,0.710065054,-0.116559623,-0.167662067,-0.23080747,0.009764372,0.724884335,0.627313774,-0.831912968,0.061537545,0.027469627,1.0,0
87100,61537.0,1.198314728,0.192269144,0.243761269,0.661611757,-0.303825811,-0.630192962,-0.06650772,0.004113008,0.217693934,-0.29333676,-0.058608009,-0.346105912,-1.045826962,-0.008136737,1.484292471,0.245847461,0.344883729,-0.592843438,-0.550577796,-0.178133522,-0.270032091,-0.821987805,0.167549783,-2.19e-05,0.098234735,0.127550873,-0.016143625,0.025973122,8.99,0
136325,81649.0,1.17461002,-0.322814383,-1.25621509,-0.571954384,1.949109973,3.271869654,-0.443018268,0.76900709,-0.037006891,-0.031808893,-0.064851862,0.026745694,0.056397753,0.428006863,1.245330439,0.599640378,-0.888425645,0.091782524,0.179882294,0.18092588,-0.094228179,-0.580349397,-0.082083062,1.033682204,0.49139047,0.399743007,-0.053045036,0.019531226,79.99,0
56201,47315.0,1.093100979,-0.24397831,1.358190053,1.253757716,-1.140777252,0.129599514,-0.959618127,0.371966694,1.001436772,0.016766255,-0.683636723,-1.029177356,-2.18534084,0.339948325,2.057858732,0.626297809,-0.365950968,0.441141862,-1.189074317,-0.270230597,0.258421714,0.698476683,-0.018293198,0.028592154,0.204684601,-0.202358073,0.074079328,0.037108123,18.99,0
27749,34687.0,-0.860826892,3.131789633,-5.052968134,5.420940709,-2.494141416,-1.811286628,-5.479117451,1.189471987,-3.908205793,-7.060746182,4.729974154,-8.629054408,1.178797963,-11.18206341,0.445243113,-6.532982278,-13.38925072,-4.480412567,0.432054207,1.08575952,1.19269354,0.090355811,-0.341880851,-0.215924151,1.053031946,0.271139003,1.373299577,0.691195096,19.02,1
150083,92522.0,0.18519637,0.935920572,-0.021065032,-0.347610804,1.144776658,-0.603617576,1.125327836,-0.490566336,1.371855395,-0.464723842,0.065445712,-2.573319898,1.910790231,1.585149885,-0.177055099,-0.561643777,0.126331985,0.366558924,-0.175451032,0.070216537,0.167655096,1.143525761,-0.119657225,0.587252384,-0.807098834,-0.31136921,0.31692466,0.099574152,7.99,0
102782,68357.0,1.23260447,-0.548931183,1.087872669,0.89408182,-1.433054899,-0.356797142,-0.717492197,0.003166531,-0.100396733,0.543187256,-1.039417068,0.285261609,-0.206006568,-0.498521776,-1.064108451,-2.156036543,0.564761098,0.83785666,-0.72898976,-0.576274061,-0.448670517,-0.517567968,0.012833335,0.699216728,0.527257981,-0.322606503,0.080805437,0.035427182,19.59,1
115085,73743.0,-0.493610241,0.444996938,1.904726196,0.482820734,-0.143381612,0.478493758,0.330304708,0.376574871,0.205666732,-0.697447412,0.7425972,1.066500771,-0.64871698,-0.299129951,-2.092546685,-0.471002643,-0.01675221,-0.348106547,-0.683436469,-0.203582945,0.088784386,0.465610264,-0.065674279,0.220927602,-0.050813852,-0.494595094,0.098949371,0.048580222,36.0,0
164636,116879.0,-0.107294979,-0.075687684,-0.049911935,-2.620043634,0.934387303,-0.562518782,0.690846903,-0.328345191,-1.199477793,0.567212978,0.017103121,-0.405605497,0.638423054,-0.310251239,-1.123805883,1.477081805,-0.957854714,-0.417174946,0.32729128,0.311421043,0.493040259,1.574976863,-0.355736156,-0.973625765,-0.225935056,-0.119470793,0.233071788,0.023477663,25.9,0
29687,35585.0,-2.019000719,1.491269729,0.005221816,0.81725327,0.973252234,-0.639268313,-0.974072997,-3.146928891,-0.003159074,-0.121653218,0.024369606,-1.07381224,-2.002769109,-0.895433621,1.748936301,-0.103527024,2.03119575,0.317598357,0.386760637,-1.029964682,2.839596108,-1.185442841,-0.142811876,-0.086102938,-0.329113254,0.523601226,0.626282771,0.152439938,0.76,1
100791,67624.0,-0.86512159,-0.280540124,3.136712718,-1.466946538,-1.346823458,0.831373355,-0.950558041,0.694395213,0.031844132,-0.171482443,0.556862275,-0.143630891,-1.327691607,-1.130519337,-2.294834958,0.593474037,0.836666938,-1.170975372,0.326495349,0.07588381,0.218400736,0.963239857,-0.359114125,0.265049632,0.384392218,-0.109592705,0.353833372,0.115796934,1.0,0
281674,170348.0,1.991976096,0.158475887,-2.583440645,0.408669993,1.151147061,-0.096694744,0.223050267,-0.068383878,0.577829384,-0.888721676,0.491140242,0.72890332,0.380428046,-1.948883349,-0.832498136,0.519435549,0.903562377,1.197314718,0.593508847,-0.017652257,-0.164350328,-0.295135167,-0.072172531,-0.450261313,0.313266609,-0.289616586,0.002987582,-0.015308813,42.53,1
238366,149640.0,0.754315926,2.379821852,-5.137274493,3.818391722,0.043202652,-1.285451374,-1.766683621,0.756710662,-1.765722098,-3.263006726,3.592796832,-2.772348806,-0.074533654,-6.281093649,0.165978009,-2.679171246,-1.385556529,0.249056749,2.353452693,0.369662962,0.397057601,0.141165218,0.171984535,0.394273776,-0.444641837,-0.263189064,0.30470295,-0.044362275,2.0,1
212668,138951.0,-0.998722777,-1.092143853,-2.20567238,-1.576567634,2.071162401,3.718473238,1.825310726,0.694648411,-0.446686932,-0.647816551,-0.226441802,-0.281745627,-0.170292385,0.597872642,0.501601799,0.033375549,-0.754663616,-0.045628943,-0.729781371,1.144700519,0.633741408,0.975721453,1.123667441,0.713690613,-0.685806717,0.598237547,0.266080003,0.339746579,474.85,0
149587,91524.0,1.954851738,1.630056303,-4.337199681,2.378367292,2.113347861,-1.583850667,0.653745453,-0.192892012,1.217608255,-2.829098205,3.504567793,-3.91819988,-1.01579193,-4.704508705,-0.968553076,1.854771917,6.024396767,3.531250335,-1.196284776,-0.230640095,-0.474437305,-0.974624666,-0.048154504,-0.023524268,0.362192024,-0.570709267,0.02561872,0.081880389,1.0,1
250222,154788.0,2.123614277,-0.110541208,-1.512527503,0.166559753,0.374951953,-0.534218727,0.133495921,-0.228557021,0.648711677,0.072695465,-1.670041938,-0.017545909,-0.000791733,0.267332882,0.191140363,0.153679794,-0.598762983,-0.586117927,0.470440737,-0.20874016,-0.3540412,-0.889530191,0.218701142,-1.069812862,-0.18247971,0.266702557,-0.070873379,-0.0713416,3.59,0
157420,109863.0,0.104199776,1.019035497,0.209104526,-0.71850238,1.266811174,-0.651458631,1.344796796,-0.843195913,1.692584031,-0.326135494,0.421273038,-1.850266909,3.233082323,0.916917711,-0.371566463,-0.502149813,-0.29314529,0.257439153,-0.606479566,0.115519069,0.074429121,0.993097894,-0.29925275,0.659041618,0.170559995,-0.629845653,-0.321659643,-0.391999333,1.0,0
139068,82994.0,-0.738841293,1.450163116,1.841855491,2.380958909,0.160987494,1.035321754,0.347770065,0.248893967,-0.958918807,1.021163405,-1.748510939,-1.026446484,0.342968674,-0.106228428,1.748904528,0.686029197,-0.636643881,0.738188119,1.188281989,0.48996297,-0.188180586,-0.381861716,-0.28008762,-1.034987744,0.205198348,0.24721682,0.467730017,0.204662542,49.95,0
187302,127474.0,-0.655839594,0.314056719,1.745795652,-0.435436559,-0.415682415,-0.726680041,0.658893459,-0.087221709,0.134850998,-0.991801697,-0.511863743,0.309477565,0.497788696,-0.150615621,0.737468803,-0.00109734,-0.468548471,0.291137628,-0.258108624,0.180679957,0.365174387,0.973703889,-0.036107158,0.491582804,-0.047675057,-0.056116512,0.109082935,0.152197135,93.38,0
150668,93860.0,-10.63237491,7.251936229,-17.68107182,8.204144406,-10.16659075,-4.51034377,-12.98160616,6.783588798,-4.659329584,-14.92465477,8.389142335,-16.46550394,0.33851696,-14.2244036,0.556584473,-11.68399804,-15.84161598,-5.753199753,3.813040793,-0.810146482,2.715357044,0.69560269,-1.138122067,0.459442242,0.386337323,0.522438449,-1.416603737,-0.488307036,188.52,1
142691,84878.0,0.90188265,-0.894817146,1.466198353,2.207002928,-1.085215922,1.691209006,-1.099973249,0.518858146,-0.656670831,1.123430674,-0.054025215,1.19150375,0.531080267,-0.972814766,-2.865029609,-1.726876703,0.408626913,0.710666488,-0.939777155,-0.340694386,-0.536469804,-0.902049538,-0.013713421,-0.312654621,0.215306324,-0.039494378,0.07953157,0.042144188,121.71,0
27687,34660.0,1.403820322,-0.267013429,-0.205432317,-0.715642423,-0.35884013,-0.905910421,-0.03709644,-0.327632592,-1.305599969,0.612797081,0.160230506,-0.008171978,1.083845842,-0.052531611,0.567185476,0.388380382,0.629742656,-2.170440257,0.269935138,0.099225466,0.23005301,0.678211506,-0.147400946,0.156493257,0.753170329,-0.059118399,-0.006233428,0.000961341,15.0,0
105727,69661.0,-1.062199276,0.87702051,1.116920742,-0.006655629,-0.093240204,0.334668087,0.17685083,0.750775517,-0.39410561,-0.585893365,0.54942047,0.654678739,-0.684677288,0.454970566,-0.81894457,-0.266195696,0.16685718,-0.255653514,0.432448796,0.028662888,-0.067140031,-0.174825219,-0.039230669,-0.290040026,-0.057897322,0.274076823,0.192190686,0.082575786,39.56,0
188932,128196.0,-0.783968154,0.288647786,0.579287475,0.986143838,-0.673898124,0.451882856,0.467619382,0.540600837,-0.499211808,-0.414818389,0.188295252,0.537969918,0.204110963,0.521346207,0.230112574,0.448658756,-0.696893564,1.370036792,0.572879462,0.349303407,0.565200933,1.208451514,0.38089869,-0.360486391,-0.702944465,-0.512988102,0.101999052,0.157254793,212.0,0
237426,149236.0,-1.370975773,-0.025464613,-2.774906916,2.650530185,4.511309291,-3.289343682,-0.118841442,-0.014279445,-0.932772844,-2.637441745,2.858776502,-0.553179939,-0.758491998,-6.455029103,-0.154020882,1.323832975,5.580209252,3.293687594,-0.137693582,0.701291827,-0.048061088,-0.59935003,0.072192995,-0.60035142,0.371330624,-0.370950985,0.011970249,0.145895339,1.0,1
205092,135587.0,0.290345268,0.957608131,0.623129242,1.066172836,0.154253347,-0.609268072,0.709215878,-0.264042101,-0.664573853,0.106510943,-0.645227503,0.050682214,0.43716566,0.337306625,1.207650067,-1.242160421,0.669068677,-0.394129719,2.860405401,0.222339766,-0.164729348,-0.255025554,0.055977072,0.090440892,-1.006873463,0.561438556,0.193526787,0.199716786,1.98,0
208651,137211.0,0.630578744,1.18363142,-5.066282718,2.179902515,-0.703375741,-0.103614288,-3.490349858,1.094734292,-0.717418481,-5.179934714,2.8670285,-5.259996133,-1.277151422,-6.989272314,0.690009613,-5.49618761,-5.995337236,-3.990514928,-0.167199798,0.357369308,0.621621663,0.043807385,0.102711029,-0.60150487,0.127371353,-0.163009126,0.85379184,0.356503102,39.45,1
50538,44532.0,-0.401697682,0.691025487,1.264092278,1.020874438,0.554590854,0.837710774,0.760361636,0.119465468,-0.240078385,0.269683349,0.398111271,0.044280533,-1.030590018,0.146351036,-0.300875426,-0.856823664,0.07405562,0.139014446,1.272563459,0.279576938,-0.063634896,0.204551784,-0.175519459,-0.67322491,-0.067016185,-0.225189985,0.240182878,-0.034130069,50.5,0
215132,139951.0,-2.921944376,-0.228062381,-5.877288646,2.201883522,-1.935439873,0.631140872,-1.245106342,1.51134802,-1.899986657,-6.42823083,4.229154264,-5.292314146,-0.888086759,-7.672250312,0.547571032,-4.307059802,-5.701174364,-1.772802937,-0.193132206,2.230734872,1.441622275,0.895527949,1.385511128,-2.028024229,0.509130972,0.172642921,0.726781012,0.234513922,723.21,1
86155,61108.0,-2.756007119,0.683821377,-1.390168883,1.501887261,-1.165614356,-0.131206949,-1.478740616,-0.246921578,-0.100522732,-2.301109897,1.914454045,-3.830998011,0.719488567,-6.353019858,1.438716192,-3.297239075,-4.862971499,-2.002353999,1.54523327,-0.10694464,0.320473876,0.611026686,0.174863684,-0.502151101,-0.174712784,1.179242083,-1.166315328,0.821214803,101.5,1
93034,64224.0,-4.260832172,-0.756983153,0.200385767,-0.947988519,-0.478564733,1.320264173,-0.135039905,-0.194034873,1.158508732,-0.194639433,-0.352929164,0.830359445,0.187688763,-0.561872103,-1.089118643,0.772090064,-0.505943902,-0.145205098,0.448731388,-1.831609457,0.13095886,-0.438134162,0.550603364,-1.235135088,0.238804036,0.868212471,-0.646373657,0.083620961,166.36,0
264071,161252.0,-1.685655805,1.196786578,0.138919401,1.158642842,-1.301215105,-0.23466386,-0.605801814,1.253085627,-0.300085194,-0.715572187,-1.592624637,-0.240038112,-0.684047463,1.082549902,1.066989166,0.376133517,0.129690468,0.790521132,0.177555565,-0.484438791,0.4698545,1.001478374,0.067366227,-0.033608628,-0.552316568,-0.472430051,-0.306102248,-0.105311611,60.0,0
10891,18675.0,-12.33960316,4.488267302,-16.58707294,10.10727387,-10.42019898,0.130669812,-15.6003233,-1.157695981,-5.304630968,-12.93892931,8.805681967,-13.55613013,1.16546376,-9.809881502,0.369987279,-9.505210445,-17.54203031,-6.792637787,2.069377449,-0.085501463,-2.089609633,1.7453145,1.376815809,-0.554271418,-1.610740852,0.153725445,1.212477208,-1.869290476,188.78,1
33585,37295.0,-0.517492403,1.146865908,1.353783688,-0.13893296,0.134404325,-0.632733864,0.809624846,-0.123712378,-0.277921808,0.180493902,1.552687262,0.380477926,-0.26470677,-0.458255122,0.269496988,0.491120978,-0.341147673,0.347943476,0.174529596,0.304635978,-0.298468612,-0.594227531,-0.046025496,0.267022646,-0.173089385,0.031954013,0.186169602,-0.077540348,9.85,0
162262,114971.0,-0.498312895,1.745099374,-1.165120095,1.091006771,1.103122516,-0.586372648,1.194534976,0.23314331,-0.868493803,-0.863769788,-0.959329989,-0.448011014,-0.482911757,-0.670452995,-0.122567757,-0.527732287,1.463743488,0.44978887,0.579548499,0.075801092,0.075120468,0.330355624,-0.162814402,0.479150038,0.091810294,-0.39829383,0.31517163,0.221592235,41.63,0
5164,4894.0,-1.273747107,0.701404889,2.196376252,0.669439977,0.458474251,0.32309502,1.644896581,-1.466742495,1.579132164,1.647232509,2.679995155,-2.473186171,2.01561442,0.412735764,0.636519557,-0.664196836,0.013586946,0.641047076,1.9692272,0.156880302,-0.481072739,0.08127715,-0.212569137,0.005846836,0.017350822,0.472415908,-1.360020343,-0.939504695,88.9,0
180970,124771.0,-1.215397376,0.571785629,2.158491528,-0.007906709,-0.308239279,0.1464753,0.336799388,0.055504214,0.812123531,-0.803387475,-1.010711577,0.892619675,0.947098549,-0.824309929,-0.234010364,-0.88126448,0.157141509,-0.267215059,1.096000297,0.099733924,-0.233672717,-0.230841226,-0.324005122,0.006968269,0.490469021,-0.603385345,0.159011206,0.176524245,65.0,0
148031,89286.0,-1.368435226,1.421717838,-1.705271582,-0.958707453,1.268477524,-1.37158874,1.078543839,0.366909027,-1.031245331,-0.751344591,-2.292194612,-0.668441356,-0.705701361,1.385863395,-0.534187942,-0.241427234,-0.144710903,-0.119681191,0.357343735,-0.264710949,0.287207378,0.683816244,-0.76437666,-0.890766694,0.934519893,1.090809801,-0.112002696,-0.097302697,13.5,0
159057,112155.0,2.110545604,-0.144312219,-1.619434585,-0.018897418,0.580220919,-0.104615872,0.05767573,-0.102296983,0.371764831,0.242223027,-0.261969183,0.688279079,0.242670518,0.385935422,-0.562627083,0.489435308,-1.037370153,0.069752055,0.950212515,-0.162024068,-0.325608423,-0.838065422,0.15601662,-1.385196117,-0.146134451,0.262939285,-0.076701571,-0.083468355,4.49,0
11343,19762.0,-14.17916511,7.421369962,-21.40583574,11.92751187,-7.974280687,-2.202710277,-15.47161228,-0.35659491,-6.380124898,-13.34827765,10.18758732,-14.56397976,0.593759358,-14.49159835,-0.281392504,-8.264128844,-12.43980497,-4.837079026,0.753149848,1.002764342,-2.366836062,1.130955198,0.991153238,-1.033132107,-0.327179345,0.634692904,2.171904945,-1.395287684,1.0,1
53566,46047.0,-2.885415865,-2.64788705,1.903441268,3.726884795,3.800798467,-1.644479937,-1.924198179,0.707695872,-1.070468202,1.02522871,0.590276103,0.531855142,-0.873510417,0.28427921,-2.075754566,0.588080534,-0.515093844,-0.437549957,-1.863018932,0.619500012,0.28489293,-0.26812199,0.977416874,0.136852814,-1.144366712,-0.535616031,0.098494345,0.305740119,19.02,0
200029,133247.0,0.090926071,0.251605947,-1.935604962,-0.800225968,1.842519462,-1.643830808,1.975270908,-0.667418617,-0.568470403,-0.550759131,-0.956734457,0.671261688,1.131682651,0.567630051,-0.935965976,-1.038024138,-0.417815104,-0.498130488,-0.135197161,0.153891684,0.630938227,1.7659373,0.221998025,0.851266829,-1.013103289,0.05185122,0.232737806,0.347552039,107.0,0
189914,128610.0,-0.453375917,0.790446003,-2.190594119,0.155641335,3.484105662,3.489534703,1.223458372,0.764782171,-0.908397852,-0.689039455,0.068637082,-0.43681153,-0.519836921,-0.795545534,0.225717258,-0.720109676,1.206774735,0.320366818,0.446700292,0.504620588,0.112092306,0.272001771,0.052555257,0.572984536,0.137624543,-0.360627532,0.423378867,0.28242504,139.61,0
153634,99700.0,2.005528078,0.973641653,-1.822176358,3.777737273,1.445730827,-0.480183601,0.944485551,-0.435458769,-0.599328277,1.41275497,1.1592003,-2.382426954,1.285450989,2.449394246,-2.594970595,0.342546285,-0.145312834,0.191206761,-1.209200916,-0.360452554,0.152310304,0.734725949,-0.19244802,-0.367198212,0.674657874,0.325787108,-0.133612271,-0.099491854,1.52,0
180825,124716.0,-0.268766273,-0.559723854,-1.039043696,-3.11809663,2.320984547,3.330281267,-0.67590952,0.381474411,-2.247151028,1.971331292,-0.09286984,-1.42854711,0.272680753,-0.280109665,0.874891582,-1.285805896,0.514930768,0.141557433,0.590976551,-0.318749112,0.143456369,0.893433117,-0.368311114,0.750237494,-0.469114765,0.114131708,-0.400211904,-0.092146929,0.01,0
